fecha,combustible,precio,tipo_cambio
2015-11-20,Superior,21.35,7.64733
2015-11-23,Búnker,10.25,7.63798
2015-11-23,Diésel,16.57,7.63798
2015-11-23,GLP,90.0,7.63798
2015-11-23,Regular,18.83,7.63798
2015-11-23,Superior,20.32,7.63798
2015-11-24,Búnker,10.25,7.63219
2015-11-24,Diésel,16.57,7.63219
2015-11-24,GLP,90.0,7.63219
2015-11-24,Regular,18.83,7.63219
2015-11-24,Superior,20.32,7.63219
2015-11-25,Búnker,10.25,7.62585
2015-11-25,Diésel,16.57,7.62585
2015-11-25,GLP,90.0,7.62585
2015-11-25,Regular,18.83,7.62585
2015-11-25,Superior,20.32,7.62585
2015-11-26,Búnker,10.25,7.61658
2015-11-26,Diésel,16.57,7.61658
2015-11-26,GLP,90.0,7.61658
2015-11-26,Regular,18.83,7.61658
2015-11-26,Superior,20.32,7.61658
2015-11-27,Búnker,10.25,7.6153
2015-11-27,Diésel,16.57,7.6153
2015-11-27,GLP,90.0,7.6153
2015-11-27,Regular,18.83,7.6153
2015-11-27,Superior,20.32,7.6153
2015-11-30,Búnker,10.25,7.6123
2015-11-30,Diésel,16.52,7.6123
2015-11-30,GLP,90.0,7.6123
2015-11-30,Regular,18.54,7.6123
2015-11-30,Superior,20.02,7.6123
2015-12-01,Búnker,10.25,7.60127
2015-12-01,Diésel,16.52,7.60127
2015-12-01,GLP,90.0,7.60127
2015-12-01,Regular,18.54,7.60127
2015-12-01,Superior,20.02,7.60127
2015-12-02,Búnker,10.25,7.60146
2015-12-02,Diésel,16.52,7.60146
2015-12-02,GLP,90.0,7.60146
2015-12-02,Regular,18.54,7.60146
2015-12-02,Superior,20.02,7.60146
2015-12-03,Búnker,10.25,7.60991
2015-12-03,Diésel,16.52,7.60991
2015-12-03,GLP,90.0,7.60991
2015-12-03,Regular,18.54,7.60991
2015-12-03,Superior,20.02,7.60991
2015-12-04,Búnker,10.25,7.61056
2015-12-04,Diésel,16.52,7.61056
2015-12-04,GLP,90.0,7.61056
2015-12-04,Regular,18.54,7.61056
2015-12-04,Superior,20.02,7.61056
2015-12-07,Búnker,10.13,7.61033
2015-12-07,Diésel,16.98,7.61033
2015-12-07,GLP,90.0,7.61033
2015-12-07,Regular,19.51,7.61033
2015-12-07,Superior,21.0,7.61033
2015-12-08,Búnker,10.13,7.60634
2015-12-08,Diésel,16.98,7.60634
2015-12-08,GLP,90.0,7.60634
2015-12-08,Regular,19.51,7.60634
2015-12-08,Superior,21.0,7.60634
2015-12-09,Búnker,10.13,7.60991
2015-12-09,Diésel,16.98,7.60991
2015-12-09,GLP,90.0,7.60991
2015-12-09,Regular,19.51,7.60991
2015-12-09,Superior,21.0,7.60991
2015-12-10,Búnker,10.13,7.60951
2015-12-10,Diésel,16.98,7.60951
2015-12-10,GLP,90.0,7.60951
2015-12-10,Regular,19.51,7.60951
2015-12-10,Superior,21.0,7.60951
2015-12-11,Búnker,10.13,7.60965
2015-12-11,Diésel,16.98,7.60965
2015-12-11,GLP,90.0,7.60965
2015-12-11,Regular,19.51,7.60965
2015-12-11,Superior,21.0,7.60965
2015-12-14,Búnker,9.98,7.60854
2015-12-14,Diésel,15.59,7.60854
2015-12-14,GLP,90.0,7.60854
2015-12-14,Regular,18.59,7.60854
2015-12-14,Superior,20.07,7.60854
2015-12-15,Búnker,9.98,7.60699
2015-12-15,Diésel,15.59,7.60699
2015-12-15,GLP,90.0,7.60699
2015-12-15,Regular,18.59,7.60699
2015-12-15,Superior,20.07,7.60699
2015-12-16,Búnker,9.98,7.60684
2015-12-16,Diésel,15.59,7.60684
2015-12-16,GLP,90.0,7.60684
2015-12-16,Regular,18.59,7.60684
2015-12-16,Superior,20.07,7.60684
2015-12-17,Búnker,9.98,7.61419
2015-12-17,Diésel,15.59,7.61419
2015-12-17,GLP,90.0,7.61419
2015-12-17,Regular,18.59,7.61419
2015-12-17,Superior,20.07,7.61419
2015-12-18,Búnker,9.98,7.62032
2015-12-18,Diésel,15.59,7.62032
2015-12-18,GLP,90.0,7.62032
2015-12-18,Regular,18.59,7.62032
2015-12-18,Superior,20.07,7.62032
2015-12-21,Búnker,9.65,7.62591
2015-12-21,Diésel,14.54,7.62591
2015-12-21,GLP,90.0,7.62591
2015-12-21,Regular,18.35,7.62591
2015-12-21,Superior,19.82,7.62591
2015-12-22,Búnker,9.65,7.62035
2015-12-22,Diésel,14.54,7.62035
2015-12-22,GLP,90.0,7.62035
2015-12-22,Regular,18.35,7.62035
2015-12-22,Superior,19.82,7.62035
2015-12-23,Búnker,9.65,7.6188
2015-12-23,Diésel,14.54,7.6188
2015-12-23,GLP,90.0,7.6188
2015-12-23,Regular,18.35,7.6188
2015-12-23,Superior,19.82,7.6188
2015-12-24,Búnker,9.65,7.61371
2015-12-24,Diésel,14.54,7.61371
2015-12-24,GLP,90.0,7.61371
2015-12-24,Regular,18.35,7.61371
2015-12-24,Superior,19.82,7.61371
2015-12-28,Búnker,9.65,7.61165
2015-12-28,Diésel,14.54,7.61165
2015-12-28,GLP,90.0,7.61165
2015-12-28,Regular,18.35,7.61165
2015-12-28,Superior,19.82,7.61165
2015-12-29,Búnker,9.65,7.61469
2015-12-29,Diésel,14.54,7.61469
2015-12-29,GLP,90.0,7.61469
2015-12-29,Regular,18.35,7.61469
2015-12-29,Superior,19.82,7.61469
2015-12-30,Búnker,9.65,7.63237
2015-12-30,Diésel,14.54,7.63237
2015-12-30,GLP,90.0,7.63237
2015-12-30,Regular,18.35,7.63237
2015-12-30,Superior,19.82,7.63237
2015-12-31,Búnker,9.65,7.63237
2015-12-31,Diésel,14.54,7.63237
2015-12-31,GLP,90.0,7.63237
2015-12-31,Regular,18.35,7.63237
2015-12-31,Superior,19.82,7.63237
2016-01-04,Búnker,9.0,7.64991
2016-01-04,Diésel,14.1,7.64991
2016-01-04,GLP,90.0,7.64991
2016-01-04,Regular,18.35,7.64991
2016-01-04,Superior,19.82,7.64991
2016-01-05,Búnker,9.0,7.65319
2016-01-05,Diésel,14.1,7.65319
2016-01-05,GLP,90.0,7.65319
2016-01-05,Regular,18.35,7.65319
2016-01-05,Superior,19.82,7.65319
2016-01-06,Búnker,9.0,7.65874
2016-01-06,Diésel,14.1,7.65874
2016-01-06,GLP,90.0,7.65874
2016-01-06,Regular,18.35,7.65874
2016-01-06,Superior,19.82,7.65874
2016-01-07,Búnker,9.0,7.65497
2016-01-07,Diésel,14.1,7.65497
2016-01-07,GLP,90.0,7.65497
2016-01-07,Regular,18.35,7.65497
2016-01-07,Superior,19.82,7.65497
2016-01-08,Búnker,9.0,7.65689
2016-01-08,Diésel,14.1,7.65689
2016-01-08,GLP,90.0,7.65689
2016-01-08,Regular,18.35,7.65689
2016-01-08,Superior,19.82,7.65689
2016-01-11,Búnker,9.25,7.65119
2016-01-11,Diésel,14.05,7.65119
2016-01-11,GLP,90.0,7.65119
2016-01-11,Regular,18.55,7.65119
2016-01-11,Superior,20.03,7.65119
2016-01-12,Búnker,9.25,7.64769
2016-01-12,Diésel,14.05,7.64769
2016-01-12,GLP,90.0,7.64769
2016-01-12,Regular,18.55,7.64769
2016-01-12,Superior,20.03,7.64769
2016-01-13,Búnker,9.25,7.64711
2016-01-13,Diésel,14.05,7.64711
2016-01-13,GLP,90.0,7.64711
2016-01-13,Regular,18.55,7.64711
2016-01-13,Superior,20.03,7.64711
2016-01-14,Búnker,9.25,7.63998
2016-01-14,Diésel,14.05,7.63998
2016-01-14,GLP,90.0,7.63998
2016-01-14,Regular,18.55,7.63998
2016-01-14,Superior,20.03,7.63998
2016-01-15,Búnker,9.25,7.63183
2016-01-15,Diésel,14.05,7.63183
2016-01-15,GLP,90.0,7.63183
2016-01-15,Regular,18.55,7.63183
2016-01-15,Superior,20.03,7.63183
2016-01-18,Búnker,9.28,7.62696
2016-01-18,Diésel,13.56,7.62696
2016-01-18,GLP,90.0,7.62696
2016-01-18,Regular,18.05,7.62696
2016-01-18,Superior,19.53,7.62696
2016-01-19,Búnker,9.28,7.62803
2016-01-19,Diésel,13.56,7.62803
2016-01-19,GLP,90.0,7.62803
2016-01-19,Regular,18.05,7.62803
2016-01-19,Superior,19.53,7.62803
2016-01-20,Búnker,9.28,7.62366
2016-01-20,Diésel,13.56,7.62366
2016-01-20,GLP,90.0,7.62366
2016-01-20,Regular,18.05,7.62366
2016-01-20,Superior,19.53,7.62366
2016-01-21,Búnker,9.28,7.63355
2016-01-21,Diésel,13.56,7.63355
2016-01-21,GLP,90.0,7.63355
2016-01-21,Regular,18.05,7.63355
2016-01-21,Superior,19.53,7.63355
2016-01-22,Búnker,9.28,7.64639
2016-01-22,Diésel,13.56,7.64639
2016-01-22,GLP,90.0,7.64639
2016-01-22,Regular,18.05,7.64639
2016-01-22,Superior,19.53,7.64639
2016-01-25,Búnker,8.75,7.64692
2016-01-25,Diésel,12.84,7.64692
2016-01-25,GLP,90.0,7.64692
2016-01-25,Regular,17.33,7.64692
2016-01-25,Superior,18.8,7.64692
2016-01-26,Búnker,8.75,7.65266
2016-01-26,Diésel,12.84,7.65266
2016-01-26,GLP,90.0,7.65266
2016-01-26,Regular,17.33,7.65266
2016-01-26,Superior,18.8,7.65266
2016-01-27,Búnker,8.75,7.67507
2016-01-27,Diésel,12.84,7.67507
2016-01-27,GLP,90.0,7.67507
2016-01-27,Regular,17.33,7.67507
2016-01-27,Superior,18.8,7.67507
2016-01-28,Búnker,8.75,7.68331
2016-01-28,Diésel,12.84,7.68331
2016-01-28,GLP,90.0,7.68331
2016-01-28,Regular,17.33,7.68331
2016-01-28,Superior,18.8,7.68331
2016-01-29,Búnker,8.75,7.67713
2016-01-29,Diésel,12.84,7.67713
2016-01-29,GLP,90.0,7.67713
2016-01-29,Regular,17.33,7.67713
2016-01-29,Superior,18.8,7.67713
2016-02-01,Búnker,8.75,7.66968
2016-02-01,Diésel,13.5,7.66968
2016-02-01,GLP,90.0,7.66968
2016-02-01,Regular,17.55,7.66968
2016-02-01,Superior,19.01,7.66968
2016-02-02,Búnker,8.75,7.66188
2016-02-02,Diésel,13.5,7.66188
2016-02-02,GLP,90.0,7.66188
2016-02-02,Regular,17.55,7.66188
2016-02-02,Superior,19.01,7.66188
2016-02-03,Búnker,8.75,7.65615
2016-02-03,Diésel,13.5,7.65615
2016-02-03,GLP,90.0,7.65615
2016-02-03,Regular,17.55,7.65615
2016-02-03,Superior,19.01,7.65615
2016-02-04,Búnker,8.75,7.64707
2016-02-04,Diésel,13.5,7.64707
2016-02-04,GLP,90.0,7.64707
2016-02-04,Regular,17.55,7.64707
2016-02-04,Superior,19.01,7.64707
2016-02-05,Búnker,8.75,7.64658
2016-02-05,Diésel,13.5,7.64658
2016-02-05,GLP,90.0,7.64658
2016-02-05,Regular,17.55,7.64658
2016-02-05,Superior,19.01,7.64658
2016-02-08,Búnker,8.75,7.64849
2016-02-08,Diésel,13.5,7.64849
2016-02-08,GLP,90.0,7.64849
2016-02-08,Regular,17.25,7.64849
2016-02-08,Superior,18.73,7.64849
2016-02-09,Búnker,8.75,7.64835
2016-02-09,Diésel,13.5,7.64835
2016-02-09,GLP,90.0,7.64835
2016-02-09,Regular,17.25,7.64835
2016-02-09,Superior,18.73,7.64835
2016-02-10,Búnker,8.75,7.65332
2016-02-10,Diésel,13.5,7.65332
2016-02-10,GLP,90.0,7.65332
2016-02-10,Regular,17.25,7.65332
2016-02-10,Superior,18.73,7.65332
2016-02-11,Búnker,8.75,7.65427
2016-02-11,Diésel,13.5,7.65427
2016-02-11,GLP,90.0,7.65427
2016-02-11,Regular,17.25,7.65427
2016-02-11,Superior,18.73,7.65427
2016-02-12,Búnker,8.75,7.65634
2016-02-12,Diésel,13.5,7.65634
2016-02-12,GLP,90.0,7.65634
2016-02-12,Regular,17.25,7.65634
2016-02-12,Superior,18.73,7.65634
2016-02-15,Búnker,8.75,7.65652
2016-02-15,Diésel,12.5,7.65652
2016-02-15,GLP,90.0,7.65652
2016-02-15,Regular,16.6,7.65652
2016-02-15,Superior,18.09,7.65652
2016-02-16,Búnker,8.75,7.65728
2016-02-16,Diésel,12.5,7.65728
2016-02-16,GLP,90.0,7.65728
2016-02-16,Regular,16.6,7.65728
2016-02-16,Superior,18.09,7.65728
2016-02-17,Búnker,8.75,7.66035
2016-02-17,Diésel,12.5,7.66035
2016-02-17,GLP,90.0,7.66035
2016-02-17,Regular,16.6,7.66035
2016-02-17,Superior,18.09,7.66035
2016-02-18,Búnker,8.75,7.66327
2016-02-18,Diésel,12.5,7.66327
2016-02-18,GLP,90.0,7.66327
2016-02-18,Regular,16.6,7.66327
2016-02-18,Superior,18.09,7.66327
2016-02-19,Búnker,8.75,7.66887
2016-02-19,Diésel,12.5,7.66887
2016-02-19,GLP,90.0,7.66887
2016-02-19,Regular,16.6,7.66887
2016-02-19,Superior,18.09,7.66887
2016-02-22,Búnker,8.63,7.67079
2016-02-22,Diésel,12.32,7.67079
2016-02-22,GLP,90.0,7.67079
2016-02-22,Regular,16.53,7.67079
2016-02-22,Superior,18.01,7.67079
2016-02-23,Búnker,8.63,7.67372
2016-02-23,Diésel,12.32,7.67372
2016-02-23,GLP,90.0,7.67372
2016-02-23,Regular,16.53,7.67372
2016-02-23,Superior,18.01,7.67372
2016-02-24,Búnker,8.63,7.67296
2016-02-24,Diésel,12.32,7.67296
2016-02-24,GLP,90.0,7.67296
2016-02-24,Regular,16.53,7.67296
2016-02-24,Superior,18.01,7.67296
2016-02-25,Búnker,8.63,7.67681
2016-02-25,Diésel,12.32,7.67681
2016-02-25,GLP,90.0,7.67681
2016-02-25,Regular,16.53,7.67681
2016-02-25,Superior,18.01,7.67681
2016-02-26,Búnker,8.63,7.67658
2016-02-26,Diésel,12.32,7.67658
2016-02-26,GLP,90.0,7.67658
2016-02-26,Regular,16.53,7.67658
2016-02-26,Superior,18.01,7.67658
2016-02-29,Búnker,8.68,7.68272
2016-02-29,Diésel,13.28,7.68272
2016-02-29,GLP,90.0,7.68272
2016-02-29,Regular,17.5,7.68272
2016-02-29,Superior,18.98,7.68272
2016-03-01,Búnker,8.68,7.6874
2016-03-01,Diésel,13.28,7.6874
2016-03-01,GLP,90.0,7.6874
2016-03-01,Regular,17.5,7.6874
2016-03-01,Superior,18.98,7.6874
2016-03-02,Búnker,8.68,7.68536
2016-03-02,Diésel,13.28,7.68536
2016-03-02,GLP,90.0,7.68536
2016-03-02,Regular,17.5,7.68536
2016-03-02,Superior,18.98,7.68536
2016-03-03,Búnker,8.68,7.67735
2016-03-03,Diésel,13.28,7.67735
2016-03-03,GLP,90.0,7.67735
2016-03-03,Regular,17.5,7.67735
2016-03-03,Superior,18.98,7.67735
2016-03-04,Búnker,8.68,7.67669
2016-03-04,Diésel,13.28,7.67669
2016-03-04,GLP,90.0,7.67669
2016-03-04,Regular,17.5,7.67669
2016-03-04,Superior,18.98,7.67669
2016-03-07,Búnker,8.76,7.68343
2016-03-07,Diésel,13.32,7.68343
2016-03-07,GLP,90.0,7.68343
2016-03-07,Regular,17.52,7.68343
2016-03-07,Superior,19.0,7.68343
2016-03-08,Búnker,8.76,7.69558
2016-03-08,Diésel,13.32,7.69558
2016-03-08,GLP,90.0,7.69558
2016-03-08,Regular,17.52,7.69558
2016-03-08,Superior,19.0,7.69558
2016-03-09,Búnker,8.76,7.70047
2016-03-09,Diésel,13.32,7.70047
2016-03-09,GLP,90.0,7.70047
2016-03-09,Regular,17.52,7.70047
2016-03-09,Superior,19.0,7.70047
2016-03-10,Búnker,8.76,7.70072
2016-03-10,Diésel,13.32,7.70072
2016-03-10,GLP,90.0,7.70072
2016-03-10,Regular,17.52,7.70072
2016-03-10,Superior,19.0,7.70072
2016-03-11,Búnker,8.76,7.70784
2016-03-11,Diésel,13.32,7.70784
2016-03-11,GLP,90.0,7.70784
2016-03-11,Regular,17.52,7.70784
2016-03-11,Superior,19.0,7.70784
2016-03-14,Búnker,8.85,7.72102
2016-03-14,Diésel,15.27,7.72102
2016-03-14,GLP,90.0,7.72102
2016-03-14,Regular,18.48,7.72102
2016-03-14,Superior,19.96,7.72102
2016-03-15,Búnker,8.85,7.72912
2016-03-15,Diésel,15.27,7.72912
2016-03-15,GLP,90.0,7.72912
2016-03-15,Regular,18.48,7.72912
2016-03-15,Superior,19.96,7.72912
2016-03-16,Búnker,8.85,7.73719
2016-03-16,Diésel,15.27,7.73719
2016-03-16,GLP,90.0,7.73719
2016-03-16,Regular,18.48,7.73719
2016-03-16,Superior,19.96,7.73719
2016-03-17,Búnker,8.85,7.73953
2016-03-17,Diésel,15.27,7.73953
2016-03-17,GLP,90.0,7.73953
2016-03-17,Regular,18.48,7.73953
2016-03-17,Superior,19.96,7.73953
2016-03-18,Búnker,8.85,7.74378
2016-03-18,Diésel,15.27,7.74378
2016-03-18,GLP,90.0,7.74378
2016-03-18,Regular,18.48,7.74378
2016-03-18,Superior,19.96,7.74378
2016-03-21,Búnker,9.0,7.74411
2016-03-21,Diésel,15.3,7.74411
2016-03-21,GLP,90.0,7.74411
2016-03-21,Regular,19.55,7.74411
2016-03-21,Superior,20.99,7.74411
2016-03-22,Búnker,9.0,7.7408
2016-03-22,Diésel,15.3,7.7408
2016-03-22,GLP,90.0,7.7408
2016-03-22,Regular,19.55,7.7408
2016-03-22,Superior,20.99,7.7408
2016-03-23,Búnker,9.0,7.74124
2016-03-23,Diésel,15.3,7.74124
2016-03-23,GLP,90.0,7.74124
2016-03-23,Regular,19.55,7.74124
2016-03-23,Superior,20.99,7.74124
2016-03-24,Búnker,9.0,7.74124
2016-03-24,Diésel,15.3,7.74124
2016-03-24,GLP,90.0,7.74124
2016-03-24,Regular,19.55,7.74124
2016-03-24,Superior,20.99,7.74124
2016-03-28,Búnker,8.98,7.73423
2016-03-28,Diésel,15.3,7.73423
2016-03-28,GLP,90.0,7.73423
2016-03-28,Regular,19.55,7.73423
2016-03-28,Superior,20.99,7.73423
2016-03-29,Búnker,8.98,7.73113
2016-03-29,Diésel,15.3,7.73113
2016-03-29,GLP,90.0,7.73113
2016-03-29,Regular,19.55,7.73113
2016-03-29,Superior,20.99,7.73113
2016-03-30,Búnker,8.98,7.72233
2016-03-30,Diésel,15.3,7.72233
2016-03-30,GLP,90.0,7.72233
2016-03-30,Regular,19.55,7.72233
2016-03-30,Superior,20.99,7.72233
2016-03-31,Búnker,8.98,7.71106
2016-03-31,Diésel,15.3,7.71106
2016-03-31,GLP,90.0,7.71106
2016-03-31,Regular,19.55,7.71106
2016-03-31,Superior,20.99,7.71106
2016-04-01,Búnker,8.98,7.71086
2016-04-01,Diésel,15.3,7.71086
2016-04-01,GLP,90.0,7.71086
2016-04-01,Regular,19.55,7.71086
2016-04-01,Superior,20.99,7.71086
2016-04-04,Búnker,8.85,7.71065
2016-04-04,Diésel,15.3,7.71065
2016-04-04,GLP,90.0,7.71065
2016-04-04,Regular,20.0,7.71065
2016-04-04,Superior,21.5,7.71065
2016-04-05,Búnker,8.85,7.7092
2016-04-05,Diésel,15.3,7.7092
2016-04-05,GLP,90.0,7.7092
2016-04-05,Regular,20.0,7.7092
2016-04-05,Superior,21.5,7.7092
2016-04-06,Búnker,8.85,7.70969
2016-04-06,Diésel,15.3,7.70969
2016-04-06,GLP,90.0,7.70969
2016-04-06,Regular,20.0,7.70969
2016-04-06,Superior,21.5,7.70969
2016-04-07,Búnker,8.85,7.71198
2016-04-07,Diésel,15.3,7.71198
2016-04-07,GLP,90.0,7.71198
2016-04-07,Regular,20.0,7.71198
2016-04-07,Superior,21.5,7.71198
2016-04-08,Búnker,8.85,7.72085
2016-04-08,Diésel,15.3,7.72085
2016-04-08,GLP,90.0,7.72085
2016-04-08,Regular,20.0,7.72085
2016-04-08,Superior,21.5,7.72085
2016-04-11,Búnker,8.85,7.72824
2016-04-11,Diésel,14.81,7.72824
2016-04-11,GLP,90.0,7.72824
2016-04-11,Regular,19.63,7.72824
2016-04-11,Superior,21.07,7.72824
2016-04-12,Búnker,8.85,7.73533
2016-04-12,Diésel,14.81,7.73533
2016-04-12,GLP,90.0,7.73533
2016-04-12,Regular,19.63,7.73533
2016-04-12,Superior,21.07,7.73533
2016-04-13,Búnker,8.85,7.73939
2016-04-13,Diésel,14.81,7.73939
2016-04-13,GLP,90.0,7.73939
2016-04-13,Regular,19.63,7.73939
2016-04-13,Superior,21.07,7.73939
2016-04-14,Búnker,8.85,7.74527
2016-04-14,Diésel,14.81,7.74527
2016-04-14,GLP,90.0,7.74527
2016-04-14,Regular,19.63,7.74527
2016-04-14,Superior,21.07,7.74527
2016-04-15,Búnker,8.85,7.74312
2016-04-15,Diésel,14.81,7.74312
2016-04-15,GLP,90.0,7.74312
2016-04-15,Regular,19.63,7.74312
2016-04-15,Superior,21.07,7.74312
2016-04-18,Búnker,8.74,7.7342
2016-04-18,Diésel,14.87,7.7342
2016-04-18,GLP,90.0,7.7342
2016-04-18,Regular,20.02,7.7342
2016-04-18,Superior,21.5,7.7342
2016-04-19,Búnker,8.74,7.73094
2016-04-19,Diésel,14.87,7.73094
2016-04-19,GLP,90.0,7.73094
2016-04-19,Regular,20.02,7.73094
2016-04-19,Superior,21.5,7.73094
2016-04-20,Búnker,8.74,7.73884
2016-04-20,Diésel,14.87,7.73884
2016-04-20,GLP,90.0,7.73884
2016-04-20,Regular,20.02,7.73884
2016-04-20,Superior,21.5,7.73884
2016-04-21,Búnker,8.74,7.74081
2016-04-21,Diésel,14.87,7.74081
2016-04-21,GLP,90.0,7.74081
2016-04-21,Regular,20.02,7.74081
2016-04-21,Superior,21.5,7.74081
2016-04-22,Búnker,8.74,7.74027
2016-04-22,Diésel,14.87,7.74027
2016-04-22,GLP,90.0,7.74027
2016-04-22,Regular,20.02,7.74027
2016-04-22,Superior,21.5,7.74027
2016-04-25,Búnker,8.85,7.74082
2016-04-25,Diésel,15.5,7.74082
2016-04-25,GLP,90.0,7.74082
2016-04-25,Regular,20.31,7.74082
2016-04-25,Superior,21.8,7.74082
2016-04-26,Búnker,8.85,7.74028
2016-04-26,Diésel,15.5,7.74028
2016-04-26,GLP,90.0,7.74028
2016-04-26,Regular,20.31,7.74028
2016-04-26,Superior,21.8,7.74028
2016-04-27,Búnker,8.85,7.74181
2016-04-27,Diésel,15.5,7.74181
2016-04-27,GLP,90.0,7.74181
2016-04-27,Regular,20.31,7.74181
2016-04-27,Superior,21.8,7.74181
2016-04-28,Búnker,8.85,7.7372
2016-04-28,Diésel,15.5,7.7372
2016-04-28,GLP,90.0,7.7372
2016-04-28,Regular,20.31,7.7372
2016-04-28,Superior,21.8,7.7372
2016-04-29,Búnker,8.85,7.73394
2016-04-29,Diésel,15.5,7.73394
2016-04-29,GLP,90.0,7.73394
2016-04-29,Regular,20.31,7.73394
2016-04-29,Superior,21.8,7.73394
2016-05-02,Búnker,9.3,7.73394
2016-05-02,Diésel,16.33,7.73394
2016-05-02,GLP,90.0,7.73394
2016-05-02,Regular,21.03,7.73394
2016-05-02,Superior,22.53,7.73394
2016-05-03,Búnker,9.3,7.72557
2016-05-03,Diésel,16.33,7.72557
2016-05-03,GLP,90.0,7.72557
2016-05-03,Regular,21.03,7.72557
2016-05-03,Superior,22.53,7.72557
2016-05-04,Búnker,9.3,7.71734
2016-05-04,Diésel,16.33,7.71734
2016-05-04,GLP,90.0,7.71734
2016-05-04,Regular,21.03,7.71734
2016-05-04,Superior,22.53,7.71734
2016-05-05,Búnker,9.3,7.71198
2016-05-05,Diésel,16.33,7.71198
2016-05-05,GLP,90.0,7.71198
2016-05-05,Regular,21.03,7.71198
2016-05-05,Superior,22.53,7.71198
2016-05-06,Búnker,9.3,7.69892
2016-05-06,Diésel,16.33,7.69892
2016-05-06,GLP,90.0,7.69892
2016-05-06,Regular,21.03,7.69892
2016-05-06,Superior,22.53,7.69892
2016-05-09,Búnker,9.49,7.65407
2016-05-09,Diésel,16.05,7.65407
2016-05-09,GLP,90.0,7.65407
2016-05-09,Regular,20.83,7.65407
2016-05-09,Superior,22.32,7.65407
2016-05-10,Búnker,9.49,7.65407
2016-05-10,Diésel,16.05,7.65407
2016-05-10,GLP,90.0,7.65407
2016-05-10,Regular,20.83,7.65407
2016-05-10,Superior,22.32,7.65407
2016-05-11,Búnker,9.49,7.64115
2016-05-11,Diésel,16.05,7.64115
2016-05-11,GLP,90.0,7.64115
2016-05-11,Regular,20.83,7.64115
2016-05-11,Superior,22.32,7.64115
2016-05-12,Búnker,9.49,7.62418
2016-05-12,Diésel,16.05,7.62418
2016-05-12,GLP,90.0,7.62418
2016-05-12,Regular,20.83,7.62418
2016-05-12,Superior,22.32,7.62418
2016-05-13,Búnker,9.49,7.63275
2016-05-13,Diésel,16.05,7.63275
2016-05-13,GLP,90.0,7.63275
2016-05-13,Regular,20.83,7.63275
2016-05-13,Superior,22.32,7.63275
2016-05-16,Búnker,9.48,7.63739
2016-05-16,Diésel,15.83,7.63739
2016-05-16,GLP,90.0,7.63739
2016-05-16,Regular,20.65,7.63739
2016-05-16,Superior,22.12,7.63739
2016-05-17,Búnker,9.48,7.63837
2016-05-17,Diésel,15.83,7.63837
2016-05-17,GLP,90.0,7.63837
2016-05-17,Regular,20.65,7.63837
2016-05-17,Superior,22.12,7.63837
2016-05-18,Búnker,9.48,7.63789
2016-05-18,Diésel,15.83,7.63789
2016-05-18,GLP,90.0,7.63789
2016-05-18,Regular,20.65,7.63789
2016-05-18,Superior,22.12,7.63789
2016-05-19,Búnker,9.48,7.630464
2016-05-19,Diésel,15.83,7.630464
2016-05-19,GLP,90.0,7.630464
2016-05-19,Regular,20.65,7.630464
2016-05-19,Superior,22.12,7.630464
2016-05-20,Búnker,9.48,7.63454
2016-05-20,Diésel,15.83,7.63454
2016-05-20,GLP,90.0,7.63454
2016-05-20,Regular,20.65,7.63454
2016-05-20,Superior,22.12,7.63454
2016-05-23,Búnker,9.66,7.63686
2016-05-23,Diésel,16.79,7.63686
2016-05-23,GLP,90.0,7.63686
2016-05-23,Regular,21.0,7.63686
2016-05-23,Superior,22.51,7.63686
2016-05-24,Búnker,9.66,7.63938
2016-05-24,Diésel,16.79,7.63938
2016-05-24,GLP,90.0,7.63938
2016-05-24,Regular,21.0,7.63938
2016-05-24,Superior,22.51,7.63938
2016-05-25,Búnker,9.66,7.63627
2016-05-25,Diésel,16.79,7.63627
2016-05-25,GLP,90.0,7.63627
2016-05-25,Regular,21.0,7.63627
2016-05-25,Superior,22.51,7.63627
2016-05-26,Búnker,9.66,7.62943
2016-05-26,Diésel,16.79,7.62943
2016-05-26,GLP,90.0,7.62943
2016-05-26,Regular,21.0,7.62943
2016-05-26,Superior,22.51,7.62943
2016-05-27,Búnker,9.66,7.62793
2016-05-27,Diésel,16.79,7.62793
2016-05-27,GLP,90.0,7.62793
2016-05-27,Regular,21.0,7.62793
2016-05-27,Superior,22.51,7.62793
2016-05-30,Búnker,9.88,7.62545
2016-05-30,Diésel,16.29,7.62545
2016-05-30,GLP,90.0,7.62545
2016-05-30,Regular,20.65,7.62545
2016-05-30,Superior,22.13,7.62545
2016-05-31,Búnker,9.88,7.62571
2016-05-31,Diésel,16.29,7.62571
2016-05-31,GLP,90.0,7.62571
2016-05-31,Regular,20.65,7.62571
2016-05-31,Superior,22.13,7.62571
2016-06-01,Búnker,9.88,7.62543
2016-06-01,Diésel,16.29,7.62543
2016-06-01,GLP,90.0,7.62543
2016-06-01,Regular,20.65,7.62543
2016-06-01,Superior,22.13,7.62543
2016-06-02,Búnker,9.88,7.62608
2016-06-02,Diésel,16.29,7.62608
2016-06-02,GLP,90.0,7.62608
2016-06-02,Regular,20.65,7.62608
2016-06-02,Superior,22.13,7.62608
2016-06-03,Búnker,9.88,7.63283
2016-06-03,Diésel,16.29,7.63283
2016-06-03,GLP,90.0,7.63283
2016-06-03,Regular,20.65,7.63283
